TIME,ACTUAL_MW,DAM_MW,2DA_MW,TEMP_F
2022-05-19 06:00:00,344.0,327.73,327.16,69.98
2022-05-19 07:00:00,366.0,345.96,343.79,73.04
2022-05-19 08:00:00,378.0,359.07,354.6,77.0
2022-05-19 09:00:00,388.0,369.97,365.32,82.04
2022-05-19 10:00:00,400.0,386.11,378.69,82.04
2022-05-19 11:00:00,413.0,400.94,393.55,87.98
2022-05-19 12:00:00,430.0,427.03,419.84,91.03999999999999
2022-05-19 13:00:00,454.0,453.24,445.09,93.02
2022-05-19 14:00:00,471.0,474.77,465.94,93.91999999999999
2022-05-19 15:00:00,483.0,488.97,479.89,93.91999999999999
2022-05-19 16:00:00,490.0,498.91,489.95,91.03999999999999
2022-05-19 17:00:00,496.0,500.0,491.14,91.03999999999999
2022-05-19 18:00:00,489.0,481.18,474.51,87.98
2022-05-19 19:00:00,470.0,459.37,453.96,84.02
2022-05-19 20:00:00,448.0,444.45,438.96,84.02
2022-05-19 21:00:00,419.0,423.26,418.58,77.0
2022-05-19 22:00:00,380.0,390.87,386.89,73.94
2022-05-19 23:00:00,345.0,357.52,354.33,71.06
2022-05-20 00:00:00,320.0,329.66,329.81,71.06
2022-05-20 01:00:00,303.0,310.95,311.06,69.08
2022-05-20 02:00:00,289.0,299.01,299.83,66.92
2022-05-20 03:00:00,284.0,290.72,291.44,64.94
2022-05-20 04:00:00,288.0,291.84,291.53,64.94
2022-05-20 05:00:00,295.0,298.16,296.62,62.959999999999994
2022-05-20 06:00:00,308.0,307.86,307.68,60.08
2022-05-20 07:00:00,318.0,327.1,327.51,60.980000000000004
2022-05-20 08:00:00,316.0,332.62,332.65,64.04
2022-05-20 09:00:00,313.0,337.78,338.14,66.92
2022-05-20 10:00:00,311.0,344.01,344.55,66.92
2022-05-20 11:00:00,311.0,351.43,352.08,73.04
2022-05-20 12:00:00,317.0,363.36,364.6,73.94
2022-05-20 13:00:00,327.0,373.71,375.22,77.0
2022-05-20 14:00:00,336.0,385.16,386.88,77.0
2022-05-20 15:00:00,348.0,392.5,394.73,80.06
2022-05-20 16:00:00,360.0,397.6,400.19,80.96
2022-05-20 17:00:00,370.0,400.69,403.48,80.96
2022-05-20 18:00:00,375.0,399.05,402.34,80.96
2022-05-20 19:00:00,370.0,387.72,391.6,78.98
2022-05-20 20:00:00,360.0,385.07,387.87,73.04
2022-05-20 21:00:00,344.0,369.19,366.14,66.02
2022-05-20 22:00:00,322.0,343.11,340.79,60.980000000000004
2022-05-20 23:00:00,300.0,317.81,315.83,55.94
2022-05-21 00:00:00,284.0,299.28,299.28,55.94
2022-05-21 01:00:00,272.0,281.51,281.51,53.96
2022-05-21 02:00:00,263.0,270.13,270.13,53.96
2022-05-21 03:00:00,259.0,263.46,263.46,53.96
2022-05-21 04:00:00,258.0,263.41,263.41,53.06
2022-05-21 05:00:00,259.0,260.68,260.68,53.06
2022-05-21 06:00:00,262.0,260.38,260.38,53.96
2022-05-21 07:00:00,271.0,268.34,268.34,53.96
2022-05-21 08:00:00,274.0,274.76,274.76,69.98
2022-05-21 09:00:00,277.0,281.21,281.21,69.98
2022-05-21 10:00:00,282.0,288.18,288.18,75.92
2022-05-21 11:00:00,289.0,295.05,295.05,78.08
2022-05-21 12:00:00,299.0,306.65,306.65,80.96
2022-05-21 13:00:00,312.0,316.27,316.27,84.02
2022-05-21 14:00:00,327.0,328.98,328.98,84.02
2022-05-21 15:00:00,343.0,341.24,341.24,87.08000000000001
2022-05-21 16:00:00,357.0,353.27,353.27,87.08000000000001
2022-05-21 17:00:00,371.0,364.01,364.01,87.08000000000001
2022-05-21 18:00:00,377.0,366.11,366.11,87.08000000000001
2022-05-21 19:00:00,370.0,368.5,368.5,84.02
2022-05-21 20:00:00,358.0,361.14,361.14,73.04
2022-05-21 21:00:00,339.0,341.65,341.65,68.0
2022-05-21 22:00:00,312.0,318.97,318.97,66.02
2022-05-21 23:00:00,288.0,295.68,295.68,64.94
2022-05-22 00:00:00,269.0,282.18,282.18,64.94
2022-05-22 01:00:00,257.0,266.14,266.14,62.959999999999994
2022-05-22 02:00:00,249.0,256.16,256.16,62.059999999999995
2022-05-22 03:00:00,244.0,249.08,249.08,57.02
2022-05-22 04:00:00,243.0,246.46,246.46,57.02
2022-05-22 05:00:00,241.0,241.22,241.22,51.98
2022-05-22 06:00:00,238.0,236.32,236.32,59.0
2022-05-22 07:00:00,242.0,242.87,242.87,66.02
2022-05-22 08:00:00,247.0,251.4,251.4,71.96
2022-05-22 09:00:00,255.0,259.61,259.61,71.96
2022-05-22 10:00:00,264.0,271.46,271.46,78.98
2022-05-22 11:00:00,277.0,284.73,284.73,82.94
2022-05-22 12:00:00,292.0,303.36,303.36,86.0
2022-05-22 13:00:00,313.0,320.71,320.71,87.98
2022-05-22 14:00:00,335.0,339.22,339.22,87.98
2022-05-22 15:00:00,356.0,356.61,356.61,89.96000000000001
2022-05-22 16:00:00,375.0,372.37,372.37,91.03999999999999
2022-05-22 17:00:00,390.0,385.83,385.83,89.96000000000001
2022-05-22 18:00:00,397.0,386.13,386.13,89.96000000000001
2022-05-22 19:00:00,393.0,392.01,392.01,82.94
2022-05-22 20:00:00,381.0,386.27,386.27,75.92
2022-05-22 21:00:00,364.0,365.96,365.96,73.94
2022-05-22 22:00:00,336.0,337.49,337.49,66.92
2022-05-22 23:00:00,308.0,314.46,314.46,66.92
2022-05-23 00:00:00,289.0,292.0,294.26,62.959999999999994
2022-05-23 01:00:00,276.0,276.79,280.15,62.059999999999995
2022-05-23 02:00:00,267.0,267.74,272.59,62.059999999999995
2022-05-23 03:00:00,264.0,263.71,269.29,62.959999999999994
2022-05-23 04:00:00,269.0,268.96,273.71,62.959999999999994
2022-05-23 05:00:00,282.0,278.8,282.8,60.980000000000004
2022-05-23 06:00:00,304.0,292.71,296.76,64.04
2022-05-23 07:00:00,326.0,321.21,323.96,69.08
2022-05-23 08:00:00,338.0,336.09,338.66,73.04
2022-05-23 09:00:00,348.0,344.61,349.45,73.04
2022-05-23 10:00:00,360.0,356.64,363.26,80.96
2022-05-23 11:00:00,374.0,373.25,379.91,82.94
2022-05-23 12:00:00,393.0,396.29,405.1,87.98
2022-05-23 13:00:00,415.0,417.53,428.42,89.96000000000001
2022-05-23 14:00:00,440.0,437.06,449.82,89.96000000000001
2022-05-23 15:00:00,459.0,450.66,464.45,91.94
2022-05-23 16:00:00,473.0,461.43,475.45,91.94
2022-05-23 17:00:00,486.0,466.87,479.85,91.03999999999999
2022-05-23 18:00:00,489.0,465.4,476.92,91.03999999999999
2022-05-23 19:00:00,476.0,463.86,472.32,84.91999999999999
2022-05-23 20:00:00,455.0,448.65,460.37,80.06
2022-05-23 21:00:00,428.0,423.98,431.63,78.08
2022-05-23 22:00:00,390.0,388.69,393.33,73.94
2022-05-23 23:00:00,355.0,354.72,357.56,69.08
2022-05-24 00:00:00,329.0,334.1,332.27,69.08
2022-05-24 01:00:00,310.0,316.49,314.91,64.04
2022-05-24 02:00:00,300.0,304.01,302.63,62.959999999999994
2022-05-24 03:00:00,297.0,297.39,297.11,64.04
2022-05-24 04:00:00,301.0,299.56,299.23,64.04
2022-05-24 05:00:00,314.0,308.93,308.59,62.959999999999994
2022-05-24 06:00:00,333.0,318.85,317.32,66.02
2022-05-24 07:00:00,356.0,342.63,341.43,69.98
2022-05-24 08:00:00,369.0,355.23,353.65,75.02
2022-05-24 09:00:00,380.0,365.72,364.78,75.02
2022-05-24 10:00:00,396.0,378.96,377.61,82.94
2022-05-24 11:00:00,414.0,396.85,395.09,87.08000000000001
2022-05-24 12:00:00,440.0,424.07,422.0,89.96000000000001
2022-05-24 13:00:00,468.0,450.41,447.98,91.94
2022-05-24 14:00:00,494.0,474.77,472.59,91.94
2022-05-24 15:00:00,515.0,492.35,490.48,96.08000000000001
2022-05-24 16:00:00,530.0,504.72,503.25,96.08000000000001
2022-05-24 17:00:00,538.0,508.71,508.02,95.0
2022-05-24 18:00:00,538.0,511.54,507.77,95.0
2022-05-24 19:00:00,520.0,509.02,507.24,86.0
2022-05-24 20:00:00,493.0,489.2,487.61,80.06
2022-05-24 21:00:00,463.0,459.03,456.84,75.92
2022-05-24 22:00:00,422.0,420.87,417.5,75.92
2022-05-24 23:00:00,383.0,383.56,382.34,69.08
2022-05-25 00:00:00,352.0,361.74,361.87,73.04
2022-05-25 01:00:00,331.0,339.16,339.66,66.02
2022-05-25 02:00:00,318.0,323.27,323.76,64.04
2022-05-25 03:00:00,312.0,314.64,316.0,64.04
2022-05-25 04:00:00,312.0,314.8,316.46,62.059999999999995
2022-05-25 05:00:00,322.0,320.91,323.83,62.959999999999994
2022-05-25 06:00:00,342.0,333.72,331.94,64.94
2022-05-25 07:00:00,366.0,356.85,357.27,73.94
2022-05-25 08:00:00,386.0,374.17,374.57,73.94
2022-05-25 09:00:00,408.0,391.27,389.96,87.98
2022-05-25 10:00:00,435.0,412.76,410.69,89.96000000000001
2022-05-25 11:00:00,468.0,436.36,435.22,93.91999999999999
2022-05-25 12:00:00,504.0,466.11,463.56,95.0
2022-05-25 13:00:00,540.0,496.72,495.87,95.0
2022-05-25 14:00:00,567.0,526.44,525.69,100.03999999999999
2022-05-25 15:00:00,580.0,546.3,545.77,102.02
2022-05-25 16:00:00,577.0,557.34,552.98,102.02
2022-05-25 17:00:00,590.0,556.46,556.36,100.94
2022-05-25 18:00:00,604.0,556.41,556.47,100.94
2022-05-25 19:00:00,584.0,546.54,546.86,93.02
2022-05-25 20:00:00,553.0,521.39,520.44,82.04
2022-05-25 21:00:00,515.0,491.19,491.13,78.98
2022-05-25 22:00:00,465.0,446.43,446.95,78.98
2022-05-25 23:00:00,416.0,404.76,406.83,73.04
2022-05-26 00:00:00,381.0,362.77,368.53,73.04
2022-05-26 01:00:00,355.0,338.55,343.82,69.98
2022-05-26 02:00:00,336.0,322.51,327.23,69.08
2022-05-26 03:00:00,325.0,312.66,317.75,69.08
2022-05-26 04:00:00,324.0,311.53,316.46,66.02
2022-05-26 05:00:00,335.0,319.17,323.83,64.94
2022-05-26 06:00:00,352.0,328.24,331.16,71.06
2022-05-26 07:00:00,371.0,352.38,357.54,71.06
2022-05-26 08:00:00,384.0,365.44,371.64,71.06
2022-05-26 09:00:00,398.0,378.62,384.4,82.04
2022-05-26 10:00:00,417.0,392.5,401.07,86.0
2022-05-26 11:00:00,437.0,411.77,420.8,89.06
2022-05-26 12:00:00,463.0,437.06,448.03,91.94
2022-05-26 13:00:00,492.0,463.77,476.47,91.94
2022-05-26 14:00:00,516.0,486.32,500.93,93.91999999999999
2022-05-26 15:00:00,525.0,500.58,516.83,93.91999999999999
2022-05-26 16:00:00,512.0,508.78,525.86,89.06
2022-05-26 17:00:00,489.0,505.54,524.25,84.02
2022-05-26 18:00:00,463.0,486.08,507.49,84.02
2022-05-26 19:00:00,436.0,471.51,495.09,77.0
2022-05-26 20:00:00,418.0,459.19,475.99,75.02
2022-05-26 21:00:00,397.0,440.37,450.69,71.96
2022-05-26 22:00:00,367.0,402.24,413.18,71.96
2022-05-26 23:00:00,337.0,368.95,378.68,64.94
2022-05-27 00:00:00,314.0,340.19,341.32,62.959999999999994
2022-05-27 01:00:00,300.0,317.48,319.96,62.059999999999995
2022-05-27 02:00:00,290.0,304.37,307.03,60.980000000000004
2022-05-27 03:00:00,288.0,295.44,298.25,60.980000000000004
2022-05-27 04:00:00,292.0,295.35,298.44,59.0
2022-05-27 05:00:00,302.0,301.5,301.33,57.02
2022-05-27 06:00:00,315.0,314.35,314.32,57.92
2022-05-27 07:00:00,328.0,333.86,334.51,62.959999999999994
2022-05-27 08:00:00,333.0,341.92,343.44,62.959999999999994
2022-05-27 09:00:00,338.0,346.28,348.87,69.08
2022-05-27 10:00:00,347.0,354.89,358.81,71.96
2022-05-27 11:00:00,350.0,365.29,370.76,73.94
2022-05-27 12:00:00,355.0,377.62,385.11,75.92
2022-05-27 13:00:00,365.0,391.22,400.56,75.92
2022-05-27 14:00:00,383.0,405.26,416.43,80.06
2022-05-27 15:00:00,403.0,415.08,428.59,82.94
2022-05-27 16:00:00,418.0,423.35,436.7,84.02
2022-05-27 17:00:00,423.0,424.31,438.37,84.02
2022-05-27 18:00:00,415.0,413.76,426.32,80.96
2022-05-27 19:00:00,399.0,401.86,420.89,77.0
2022-05-27 20:00:00,382.0,397.33,408.1,73.94
2022-05-27 21:00:00,363.0,385.83,394.63,69.98
2022-05-27 22:00:00,337.0,358.54,366.08,69.98
2022-05-27 23:00:00,314.0,334.18,340.46,66.02
2022-05-28 00:00:00,298.0,298.5,308.66,64.94
2022-05-28 01:00:00,284.0,280.17,289.52,64.04
2022-05-28 02:00:00,274.0,270.64,277.73,62.959999999999994
2022-05-28 03:00:00,270.0,264.48,269.61,62.959999999999994
2022-05-28 04:00:00,267.0,260.21,265.13,62.059999999999995
2022-05-28 05:00:00,268.0,261.09,264.05,62.059999999999995
2022-05-28 06:00:00,270.0,262.11,265.12,60.980000000000004
2022-05-28 07:00:00,275.0,270.92,274.64,62.959999999999994
2022-05-28 08:00:00,275.0,276.53,280.96,62.959999999999994
2022-05-28 09:00:00,281.0,278.38,283.81,71.06
2022-05-28 10:00:00,286.0,280.95,287.94,75.02
2022-05-28 11:00:00,290.0,285.35,294.27,75.02
2022-05-28 12:00:00,298.0,289.69,300.78,75.02
2022-05-28 13:00:00,309.0,296.1,309.01,80.06
2022-05-28 14:00:00,320.0,302.98,317.32,80.96
2022-05-28 15:00:00,330.0,312.73,327.73,80.96
2022-05-28 16:00:00,331.0,322.9,337.78,80.06
2022-05-28 17:00:00,326.0,334.02,347.93,80.06
2022-05-28 18:00:00,322.0,339.67,350.61,75.02
2022-05-28 19:00:00,315.0,314.56,324.06,71.06
2022-05-28 20:00:00,308.0,309.85,326.85,69.08
2022-05-28 21:00:00,300.0,309.9,319.5,66.92
2022-05-28 22:00:00,285.0,292.07,300.22,66.92
2022-05-28 23:00:00,270.0,277.11,286.18,64.04
2022-05-29 00:00:00,257.0,260.48,259.47,62.059999999999995
2022-05-29 01:00:00,248.0,248.74,247.36,60.980000000000004
2022-05-29 02:00:00,241.0,240.35,239.39,60.08
2022-05-29 03:00:00,238.0,236.65,235.88,60.08
2022-05-29 04:00:00,237.0,236.78,236.1,57.92
2022-05-29 05:00:00,235.0,236.55,235.85,57.02
2022-05-29 06:00:00,231.0,230.52,229.88,59.0
2022-05-29 07:00:00,232.0,230.5,230.08,59.0
2022-05-29 08:00:00,231.0,232.46,232.32,62.959999999999994
2022-05-29 09:00:00,230.0,232.04,232.34,68.0
2022-05-29 10:00:00,229.0,234.43,235.33,71.96
2022-05-29 11:00:00,232.0,237.23,238.78,73.94
2022-05-29 12:00:00,235.0,239.64,241.9,73.94
2022-05-29 13:00:00,240.0,245.77,248.68,77.0
2022-05-29 14:00:00,250.0,257.23,260.39,78.08
2022-05-29 15:00:00,263.0,272.13,275.0,78.98
2022-05-29 16:00:00,277.0,288.69,290.82,80.96
2022-05-29 17:00:00,293.0,305.8,305.93,80.96
2022-05-29 18:00:00,303.0,316.49,317.19,78.08
2022-05-29 19:00:00,306.0,301.13,302.51,75.02
2022-05-29 20:00:00,303.0,295.77,297.27,71.96
2022-05-29 21:00:00,296.0,298.46,300.28,69.08
2022-05-29 22:00:00,277.0,278.01,282.08,69.08
2022-05-29 23:00:00,259.0,262.6,264.09,62.059999999999995
2022-05-30 00:00:00,246.0,248.19,245.51,60.08
2022-05-30 01:00:00,237.0,234.74,233.57,57.92
2022-05-30 02:00:00,230.0,227.39,226.52,57.92
2022-05-30 03:00:00,229.0,224.32,223.52,59.0
2022-05-30 04:00:00,230.0,226.95,226.15,57.92
2022-05-30 05:00:00,232.0,231.02,230.24,55.94
2022-05-30 06:00:00,240.0,232.66,232.01,57.92
2022-05-30 07:00:00,254.0,239.39,238.81,57.92
2022-05-30 08:00:00,257.0,243.95,243.4,66.92
2022-05-30 09:00:00,260.0,249.79,249.27,69.08
2022-05-30 10:00:00,263.0,258.48,257.97,71.96
2022-05-30 11:00:00,267.0,269.33,268.8,75.02
2022-05-30 12:00:00,276.0,280.27,279.32,75.02
2022-05-30 13:00:00,286.0,290.25,289.33,80.06
2022-05-30 14:00:00,298.0,303.23,301.9,80.96
2022-05-30 15:00:00,312.0,316.35,315.28,82.04
2022-05-30 16:00:00,329.0,329.63,329.01,80.96
2022-05-30 17:00:00,344.0,346.6,346.6,80.96
2022-05-30 18:00:00,356.0,353.63,353.28,78.98
2022-05-30 19:00:00,355.0,338.44,337.8,75.92
2022-05-30 20:00:00,348.0,341.46,341.05,69.08
2022-05-30 21:00:00,338.0,335.96,335.6,69.08
2022-05-30 22:00:00,317.0,312.51,312.22,62.059999999999995
2022-05-30 23:00:00,296.0,292.93,292.96,62.059999999999995
2022-05-31 00:00:00,283.0,287.16,283.61,60.08
2022-05-31 01:00:00,272.0,274.24,272.02,55.04
2022-05-31 02:00:00,268.0,266.97,265.19,55.04
2022-05-31 03:00:00,268.0,265.02,263.33,55.04
2022-05-31 04:00:00,276.0,270.57,268.98,55.04
2022-05-31 05:00:00,288.0,282.3,280.87,53.96
2022-05-31 06:00:00,306.0,297.21,295.99,53.96
2022-05-31 07:00:00,320.0,314.72,313.5,64.04
2022-05-31 08:00:00,322.0,319.22,318.05,66.92
2022-05-31 09:00:00,325.0,320.59,319.62,71.06
2022-05-31 10:00:00,333.0,326.13,325.5,75.02
2022-05-31 11:00:00,343.0,333.06,332.58,75.02
2022-05-31 12:00:00,356.0,345.06,344.05,82.04
2022-05-31 13:00:00,369.0,357.01,355.9,84.91999999999999
2022-05-31 14:00:00,387.0,371.86,370.75,86.0
2022-05-31 15:00:00,403.0,385.05,384.33,87.08000000000001
2022-05-31 16:00:00,418.0,397.58,397.72,87.08000000000001
2022-05-31 17:00:00,432.0,409.03,410.02,87.08000000000001
2022-05-31 18:00:00,438.0,414.07,414.57,84.91999999999999
2022-05-31 19:00:00,429.0,413.33,413.08,82.04
2022-05-31 20:00:00,415.0,401.57,404.64,75.92
2022-05-31 21:00:00,397.0,385.19,384.98,75.92
2022-05-31 22:00:00,366.0,354.22,354.18,71.06
2022-05-31 23:00:00,337.0,328.67,330.46,66.92
2022-06-01 00:00:00,316.0,325.66,319.83,66.02
2022-06-01 01:00:00,302.0,308.57,303.56,60.980000000000004
2022-06-01 02:00:00,291.0,296.47,292.17,60.980000000000004
2022-06-01 03:00:00,287.0,290.25,287.47,57.92
2022-06-01 04:00:00,289.0,291.23,287.61,55.94
2022-06-01 05:00:00,300.0,298.04,295.96,55.94
2022-06-01 06:00:00,314.0,312.36,310.36,60.980000000000004
2022-06-01 07:00:00,332.0,330.22,327.76,60.980000000000004
2022-06-01 08:00:00,343.0,339.27,336.27,75.02
2022-06-01 09:00:00,358.0,347.44,343.16,80.96
2022-06-01 10:00:00,375.0,360.93,357.03,84.02
2022-06-01 11:00:00,395.0,377.68,373.12,84.02
2022-06-01 12:00:00,422.0,400.27,394.46,89.06
2022-06-01 13:00:00,453.0,423.65,416.88,89.96000000000001
2022-06-01 14:00:00,479.0,446.52,438.99,91.94
2022-06-01 15:00:00,501.0,464.94,457.2,95.0
2022-06-01 16:00:00,516.0,480.63,473.66,95.0
2022-06-01 17:00:00,528.0,489.89,483.8,93.02
2022-06-01 18:00:00,526.0,486.15,481.57,91.03999999999999
2022-06-01 19:00:00,507.0,472.97,470.6,86.0
2022-06-01 20:00:00,479.0,451.95,453.23,78.08
2022-06-01 21:00:00,448.0,437.44,431.82,78.08
2022-06-01 22:00:00,406.0,398.23,395.52,73.94
2022-06-01 23:00:00,366.0,364.89,362.74,75.02
2022-06-02 00:00:00,338.0,341.24,338.0,71.06
2022-06-02 01:00:00,318.0,320.63,319.18,68.0
2022-06-02 02:00:00,305.0,307.93,305.8,68.0
2022-06-02 03:00:00,302.0,301.61,299.76,64.94
2022-06-02 04:00:00,303.0,301.83,299.63,64.94
2022-06-02 05:00:00,313.0,306.46,302.39,60.08
2022-06-02 06:00:00,332.0,320.65,318.39,64.04
2022-06-02 07:00:00,352.0,340.92,338.9,64.04
2022-06-02 08:00:00,367.0,350.22,348.81,77.0
2022-06-02 09:00:00,384.0,359.22,356.97,82.04
2022-06-02 10:00:00,404.0,372.22,370.05,84.91999999999999
2022-06-02 11:00:00,427.0,389.42,386.8,84.91999999999999
2022-06-02 12:00:00,453.0,411.89,408.1,91.03999999999999
2022-06-02 13:00:00,480.0,434.69,430.22,91.94
2022-06-02 14:00:00,500.0,455.31,450.58,93.91999999999999
2022-06-02 15:00:00,513.0,470.73,467.34,93.02
2022-06-02 16:00:00,511.0,481.79,480.54,93.02
2022-06-02 17:00:00,500.0,485.76,484.71,93.02
2022-06-02 18:00:00,487.0,470.21,471.78,87.08000000000001
2022-06-02 19:00:00,467.0,457.58,459.15,82.94
2022-06-02 20:00:00,443.0,446.84,447.42,78.98
2022-06-02 21:00:00,419.0,427.93,428.47,78.98
2022-06-02 22:00:00,383.0,391.1,392.08,75.02
2022-06-02 23:00:00,351.0,359.12,361.59,71.06
2022-06-03 00:00:00,327.0,338.51,334.83,69.98
2022-06-03 01:00:00,310.0,320.08,315.88,68.0
2022-06-03 02:00:00,298.0,307.32,303.9,68.0
2022-06-03 03:00:00,295.0,300.58,297.59,64.94
2022-06-03 04:00:00,299.0,301.24,298.56,64.04
2022-06-03 05:00:00,310.0,306.61,302.13,62.959999999999994
2022-06-03 06:00:00,323.0,314.78,315.03,66.02
2022-06-03 07:00:00,340.0,333.44,333.19,66.02
2022-06-03 08:00:00,350.0,342.69,341.01,73.94
2022-06-03 09:00:00,360.0,347.61,345.49,77.0
2022-06-03 10:00:00,375.0,358.86,356.56,80.06
2022-06-03 11:00:00,396.0,371.69,369.23,80.06
2022-06-03 12:00:00,420.0,386.3,383.6,84.91999999999999
2022-06-03 13:00:00,445.0,402.1,399.06,89.06
2022-06-03 14:00:00,462.0,418.54,414.97,87.98
2022-06-03 15:00:00,455.0,431.57,426.5,86.0
2022-06-03 16:00:00,443.0,440.02,435.49,86.0
2022-06-03 17:00:00,434.0,442.27,437.13,82.04
2022-06-03 18:00:00,417.0,430.56,427.09,78.98
2022-06-03 19:00:00,399.0,392.37,405.27,75.92
2022-06-03 20:00:00,392.0,384.18,399.45,73.04
2022-06-03 21:00:00,381.0,378.57,386.45,73.04
2022-06-03 22:00:00,356.0,358.43,361.3,69.08
2022-06-03 23:00:00,331.0,333.38,335.14,69.08
2022-06-04 00:00:00,310.0,314.55,308.63,66.92
2022-06-04 01:00:00,295.0,295.08,290.96,64.94
2022-06-04 02:00:00,284.0,283.78,279.32,64.94
2022-06-04 03:00:00,278.0,276.27,273.58,64.94
2022-06-04 04:00:00,276.0,274.86,271.57,64.04
2022-06-04 05:00:00,278.0,272.69,269.45,64.04
2022-06-04 06:00:00,281.0,271.03,269.11,62.959999999999994
2022-06-04 07:00:00,290.0,278.95,276.12,64.94
2022-06-04 08:00:00,295.0,287.22,283.58,66.92
2022-06-04 09:00:00,300.0,294.16,289.73,69.98
2022-06-04 10:00:00,302.0,304.53,299.17,71.06
2022-06-04 11:00:00,307.0,314.49,308.04,71.06
2022-06-04 12:00:00,316.0,323.92,316.55,77.0
2022-06-04 13:00:00,324.0,333.68,324.85,80.96
2022-06-04 14:00:00,326.0,347.16,335.69,82.04
2022-06-04 15:00:00,329.0,360.95,349.43,82.04
2022-06-04 16:00:00,334.0,374.15,362.99,82.04
2022-06-04 17:00:00,342.0,385.59,375.21,80.06
2022-06-04 18:00:00,342.0,384.17,375.37,78.08
2022-06-04 19:00:00,340.0,366.84,358.14,75.02
2022-06-04 20:00:00,341.0,362.44,357.62,71.96
2022-06-04 21:00:00,335.0,355.54,351.63,71.96
2022-06-04 22:00:00,318.0,336.49,330.74,68.0
2022-06-04 23:00:00,300.0,313.39,309.27,68.0
2022-06-05 00:00:00,283.0,304.25,299.85,66.92
2022-06-05 01:00:00,272.0,286.6,283.9,66.92
2022-06-05 02:00:00,263.0,275.47,272.84,66.92
2022-06-05 03:00:00,258.0,267.8,266.61,66.02
2022-06-05 04:00:00,256.0,264.88,264.45,66.02
2022-06-05 05:00:00,255.0,261.91,260.41,66.92
2022-06-05 06:00:00,252.0,251.3,249.71,66.92
2022-06-05 07:00:00,255.0,256.6,254.82,69.98
2022-06-05 08:00:00,262.0,266.07,263.1,71.96
2022-06-05 09:00:00,275.0,274.57,272.51,75.92
2022-06-05 10:00:00,289.0,286.54,284.49,75.02
2022-06-05 11:00:00,299.0,304.43,302.24,75.02
2022-06-05 12:00:00,316.0,324.45,322.29,80.96
2022-06-05 13:00:00,340.0,344.83,342.85,84.02
2022-06-05 14:00:00,356.0,365.14,363.3,84.02
2022-06-05 15:00:00,377.0,384.97,383.6,87.08000000000001
2022-06-05 16:00:00,398.0,402.58,401.97,87.08000000000001
2022-06-05 17:00:00,412.0,416.58,416.5,86.0
2022-06-05 18:00:00,417.0,408.98,410.16,84.02
2022-06-05 19:00:00,410.0,402.58,406.75,80.96
2022-06-05 20:00:00,397.0,402.25,404.16,80.96
2022-06-05 21:00:00,383.0,393.18,392.38,77.0
2022-06-05 22:00:00,357.0,361.45,363.71,73.94
2022-06-05 23:00:00,329.0,332.11,333.24,71.96
2022-06-06 00:00:00,306.0,308.05,306.18,69.98
2022-06-06 01:00:00,291.0,292.53,290.4,68.0
2022-06-06 02:00:00,279.0,281.74,278.73,66.92
2022-06-06 03:00:00,276.0,275.09,273.62,66.92
2022-06-06 04:00:00,281.0,277.83,276.46,64.04
2022-06-06 05:00:00,294.0,286.28,284.7,62.959999999999994
2022-06-06 06:00:00,315.0,299.73,299.73,62.959999999999994
2022-06-06 07:00:00,336.0,324.91,324.4,68.0
2022-06-06 08:00:00,346.0,336.88,335.71,73.04
2022-06-06 09:00:00,356.0,346.59,344.56,75.02
2022-06-06 10:00:00,368.0,362.23,359.12,78.98
2022-06-06 11:00:00,381.0,379.14,374.73,78.98
2022-06-06 12:00:00,398.0,398.43,392.47,84.02
2022-06-06 13:00:00,416.0,419.63,412.13,87.08000000000001
2022-06-06 14:00:00,432.0,439.62,431.6,87.98
2022-06-06 15:00:00,447.0,455.37,447.23,87.98
2022-06-06 16:00:00,462.0,468.25,460.23,89.06
2022-06-06 17:00:00,474.0,474.31,467.5,87.08000000000001
2022-06-06 18:00:00,476.0,464.4,459.86,84.91999999999999
2022-06-06 19:00:00,462.0,455.87,456.49,82.04
2022-06-06 20:00:00,437.0,441.43,438.49,82.04
2022-06-06 21:00:00,413.0,424.89,418.87,73.94
2022-06-06 22:00:00,379.0,388.77,383.63,69.98
2022-06-06 23:00:00,347.0,353.97,351.72,68.0
2022-06-07 00:00:00,324.0,334.33,332.67,66.02
2022-06-07 01:00:00,306.0,316.43,315.99,66.02
2022-06-07 02:00:00,297.0,304.58,303.53,64.04
2022-06-07 03:00:00,295.0,298.11,298.27,64.04
2022-06-07 04:00:00,299.0,300.01,300.53,57.02
2022-06-07 05:00:00,309.0,306.84,306.22,59.0
2022-06-07 06:00:00,326.0,317.63,319.8,62.059999999999995
2022-06-07 07:00:00,346.0,337.87,339.46,62.059999999999995
2022-06-07 08:00:00,356.0,347.92,347.66,73.04
2022-06-07 09:00:00,366.0,355.58,354.2,78.98
2022-06-07 10:00:00,384.0,365.18,365.13,78.98
2022-06-07 11:00:00,406.0,380.6,380.86,86.0
2022-06-07 12:00:00,432.0,400.58,401.35,91.03999999999999
2022-06-07 13:00:00,459.0,422.22,423.45,91.94
2022-06-07 14:00:00,484.0,443.73,445.18,93.91999999999999
2022-06-07 15:00:00,504.0,462.06,463.2,93.91999999999999
2022-06-07 16:00:00,518.0,475.86,477.89,93.91999999999999
2022-06-07 17:00:00,523.0,484.65,487.19,91.94
